loss,mae,val_loss,val_mae,epoch
0.015903515741229057,0.08639533817768097,0.02125578187406063,0.07687167078256607,1
0.007521276827901602,0.057333800941705704,0.020344175398349762,0.07426612079143524,2
0.006473293527960777,0.0511007159948349,0.019220149144530296,0.07492230832576752,3
0.0059267799369990826,0.04789528250694275,0.021521177142858505,0.07170452177524567,4
0.005525988060981035,0.04543307051062584,0.020433304831385612,0.07214026153087616,5
0.005282337311655283,0.0440744049847126,0.02329050935804844,0.07341337203979492,6
0.00497336033731699,0.04265785217285156,0.02183222770690918,0.07267814129590988,7
0.004862947855144739,0.042238250374794006,0.02362014539539814,0.07318491488695145,8
0.0046585253439843655,0.041318025439977646,0.02441432699561119,0.07397258281707764,9
0.00448361923918128,0.040750522166490555,0.023501167073845863,0.07211347669363022,10
0.004333076532930136,0.040121886879205704,0.024271249771118164,0.07245004177093506,11
0.004230612423270941,0.03963806852698326,0.025408819317817688,0.07262781262397766,12
0.0041264561004936695,0.03916456177830696,0.024432353675365448,0.07212661951780319,13
0.003989257849752903,0.038717322051525116,0.023281315341591835,0.07263275980949402,14
0.003985692746937275,0.03871781751513481,0.022944848984479904,0.07251891493797302,15
0.00395304337143898,0.0385710634291172,0.022551225498318672,0.07054723054170609,16
0.0038709864020347595,0.03815201297402382,0.024711880832910538,0.0718129575252533,17
0.003792927833274007,0.03808214142918587,0.023304786533117294,0.07183530181646347,18
