loss,mae,val_loss,val_mae,epoch
0.018749842420220375,0.09427406638860703,0.01278772298246622,0.07433690875768661,1
0.007314074784517288,0.057891327887773514,0.011472190730273724,0.06866225600242615,2
0.006014431361109018,0.05042342096567154,0.010998341254889965,0.06626861542463303,3
0.005289827473461628,0.046312250196933746,0.010682377964258194,0.06530408561229706,4
0.004922735039144754,0.043759994208812714,0.009971236810088158,0.062091849744319916,5
0.0046564070507884026,0.04218635708093643,0.009083626791834831,0.05925671383738518,6
0.004444499965757132,0.04094835743308067,0.008571184240281582,0.05667627230286598,7
0.004223461728543043,0.039903510361909866,0.008833837695419788,0.058243539184331894,8
0.004111917689442635,0.03948361426591873,0.008774755522608757,0.05820271372795105,9
0.004026402253657579,0.039080534130334854,0.009122352115809917,0.0601268894970417,10
0.003915688488632441,0.03861180320382118,0.00871421117335558,0.058475062251091,11
0.003702849382534623,0.03775220364332199,0.007893890142440796,0.05592236667871475,12
0.0036338858772069216,0.03742986172437668,0.008060983382165432,0.05507161095738411,13
0.003583725541830063,0.03732150420546532,0.008474288508296013,0.05680990591645241,14
0.003453254234045744,0.03669891506433487,0.008090432733297348,0.05584113672375679,15
0.003404540941119194,0.03654741868376732,0.007828548550605774,0.055115025490522385,16
0.003387301694601774,0.03655482083559036,0.007733941078186035,0.05410514771938324,17
0.0033185433130711317,0.03626479208469391,0.008728817105293274,0.0572405681014061,18
0.00323759694583714,0.03582333028316498,0.008228757418692112,0.055936992168426514,19
0.003209133632481098,0.035767488181591034,0.007691806182265282,0.05425069481134415,20
0.003170756157487631,0.035756852477788925,0.007534698583185673,0.05377468094229698,21
0.0031272005289793015,0.035677794367074966,0.009129675105214119,0.05921383947134018,22
0.003126715309917927,0.03572262078523636,0.00822700746357441,0.0546596497297287,23
0.003138725645840168,0.03569601848721504,0.007837889716029167,0.05355600267648697,24
0.0030377961229532957,0.0352749302983284,0.00847656186670065,0.056760333478450775,25
0.0029613254591822624,0.03489740565419197,0.008044018410146236,0.0566718727350235,26
0.002938140882179141,0.03479883447289467,0.009095970541238785,0.057695962488651276,27
0.0029613689985126257,0.0350005105137825,0.00880705751478672,0.057442110031843185,28
0.0028931391425430775,0.0346292108297348,0.008853314444422722,0.058622006326913834,29
0.0028896110597997904,0.03471911698579788,0.008647140115499496,0.05711328610777855,30
0.0028477648738771677,0.03452053666114807,0.008642317727208138,0.05664544552564621,31
0.0028664942365139723,0.03462976589798927,0.008919271640479565,0.058969978243112564,32
0.0028322048019617796,0.034472834318876266,0.00855472031980753,0.05737000331282616,33
0.0027518810238689184,0.03405109420418739,0.008432657457888126,0.05521254986524582,34
0.0027746965643018484,0.034169770777225494,0.008299645036458969,0.05643152818083763,35
0.002778224181383848,0.034261394292116165,0.009274410083889961,0.059473276138305664,36
