loss,mae,val_loss,val_mae,epoch
0.0055827610194683075,0.049117591232061386,0.01958399824798107,0.07784190773963928,1
0.0037912221159785986,0.03654389828443527,0.019517309963703156,0.07641024142503738,2
0.003529052250087261,0.03366672992706299,0.019462697207927704,0.07592467963695526,3
0.0034209333825856447,0.032240889966487885,0.017767032608389854,0.07204166799783707,4
0.003338202368468046,0.031229348853230476,0.01696099527180195,0.06974527984857559,5
0.0032639920245856047,0.030431410297751427,0.018209373578429222,0.07203386723995209,6
0.0032113082706928253,0.029848355799913406,0.0182756669819355,0.0728636160492897,7
0.0031849006190896034,0.029613204300403595,0.018310844898223877,0.07254235446453094,8
0.003151466604322195,0.029329203069210052,0.01905669830739498,0.07396261394023895,9
0.0031204780098050833,0.029035912826657295,0.019735809415578842,0.07495241612195969,10
0.003110268386080861,0.028944948688149452,0.018933992832899094,0.07316788285970688,11
0.00306734093464911,0.02858799695968628,0.018467199057340622,0.0722423642873764,12
0.0030510700307786465,0.02847319468855858,0.019546931609511375,0.07432404160499573,13
0.0030349763110280037,0.028445204719901085,0.0193465668708086,0.07416868954896927,14
0.003008804516866803,0.028228746727108955,0.01884610205888748,0.07337698340415955,15
0.0029985380824655294,0.028251072391867638,0.01854104921221733,0.07283025234937668,16
0.002965460531413555,0.027946865186095238,0.0184765737503767,0.07254539430141449,17
0.0029527663718909025,0.027827657759189606,0.019184168428182602,0.07428555935621262,18
0.0029308879747986794,0.027753984555602074,0.01860426366329193,0.07284636050462723,19
0.002931498922407627,0.027819760143756866,0.019842833280563354,0.07538920640945435,20
