loss,mae,val_loss,val_mae,epoch
0.01970433071255684,0.09559153020381927,0.0111981350928545,0.06990685313940048,1
0.007177493069320917,0.05744626745581627,0.011452829465270042,0.06878820061683655,2
0.005701662972569466,0.049044400453567505,0.010214786045253277,0.06434738636016846,3
0.005137950647622347,0.045501768589019775,0.009702364914119244,0.0616832934319973,4
0.0047950539737939835,0.04331037402153015,0.008845536038279533,0.05845669284462929,5
0.004448610823601484,0.04134168475866318,0.00967618077993393,0.06046109274029732,6
0.004235553089529276,0.040197890251874924,0.008448542095720768,0.056244757026433945,7
0.004115803632885218,0.03926737606525421,0.008514881134033203,0.05665898695588112,8
0.004005793947726488,0.03870413824915886,0.00814110692590475,0.0538826659321785,9
0.003934300970286131,0.038294095546007156,0.007894393056631088,0.053517092019319534,10
0.003824877319857478,0.03780880570411682,0.008171876892447472,0.05518108978867531,11
0.003699884284287691,0.03702365234494209,0.009520631283521652,0.057913366705179214,12
0.003653816180303693,0.03700701519846916,0.009324981831014156,0.058368321508169174,13
0.003648733254522085,0.03710633143782616,0.007537827827036381,0.05187913030385971,14
0.0035883462987840176,0.036909762769937515,0.007733636535704136,0.05318029597401619,15
0.003530642716214061,0.03669442608952522,0.009036563336849213,0.05592259019613266,16
0.003427789779379964,0.03619513660669327,0.007596292998641729,0.052319008857011795,17
0.003402559319511056,0.03611770644783974,0.007851608097553253,0.05175142362713814,18
0.0034180167131125927,0.03624718636274338,0.00822079461067915,0.055273476988077164,19
0.003331773681566119,0.0359068289399147,0.007671371567994356,0.05350306257605553,20
0.0033116135746240616,0.035795312374830246,0.007672331295907497,0.05191659927368164,21
0.0032710141967982054,0.03574419021606445,0.009075162932276726,0.05827682465314865,22
0.0032040008809417486,0.03551426902413368,0.008289233781397343,0.05469874292612076,23
0.003347826888784766,0.0362723246216774,0.006971203256398439,0.04988175630569458,24
0.003192154923453927,0.035555195063352585,0.007542185485363007,0.05296451598405838,25
0.003130790311843157,0.035277653485536575,0.007700144778937101,0.05219327285885811,26
0.003127774689346552,0.03537307307124138,0.007094942964613438,0.051057033240795135,27
0.0030729230493307114,0.035036783665418625,0.007798998150974512,0.05319097638130188,28
0.0030484481249004602,0.03500009700655937,0.007481437176465988,0.052691806107759476,29
0.003114870749413967,0.03556029126048088,0.007478373125195503,0.05057406425476074,30
0.003052304033190012,0.03512255847454071,0.0072801425121724606,0.05105812847614288,31
0.003047764301300049,0.03516901284456253,0.007703714072704315,0.05487377569079399,32
0.0029969755560159683,0.034832824021577835,0.007454351056367159,0.05239836499094963,33
0.0030587059445679188,0.03514017537236214,0.007320269010961056,0.052282605320215225,34
0.0029472794849425554,0.034603215754032135,0.007459504529833794,0.05117793381214142,35
0.0029558902606368065,0.03465946391224861,0.007014973554760218,0.05031755194067955,36
0.0029182233847677708,0.03449856489896774,0.007308406289666891,0.051850639283657074,37
0.002930809510871768,0.0345839262008667,0.008191491477191448,0.05563963204622269,38
0.002939214464277029,0.03467978537082672,0.006894733756780624,0.04948740452528,39
0.0028836822602897882,0.034506380558013916,0.008601631037890911,0.057225458323955536,40
0.0028608329594135284,0.03431713581085205,0.007067166268825531,0.05052512511610985,41
0.0028484431095421314,0.034164249897003174,0.008253431878983974,0.05426446720957756,42
0.0028517250902950764,0.03424287214875221,0.007782547269016504,0.052853070199489594,43
0.0028263796120882034,0.034229401499032974,0.008403007872402668,0.05547655001282692,44
0.0028205886483192444,0.034195803105831146,0.007844574749469757,0.054734375327825546,45
0.002805292373523116,0.034116119146347046,0.007447415962815285,0.05229327827692032,46
0.0027748779393732548,0.03400095924735069,0.008079271763563156,0.05467858165502548,47
0.002777516609057784,0.033926114439964294,0.007776778191328049,0.05436050891876221,48
0.0027906789910048246,0.03407515585422516,0.007247707806527615,0.05070701986551285,49
0.002768379868939519,0.03396541625261307,0.007452382706105709,0.05227892845869064,50
0.0027059121057391167,0.03365173935890198,0.008158419281244278,0.053959496319293976,51
0.0027378203812986612,0.03379789739847183,0.007994256913661957,0.053116217255592346,52
0.0027434949297457933,0.033980999141931534,0.006769704632461071,0.0492863692343235,53
0.0027356729842722416,0.03362758830189705,0.007458249107003212,0.05134989321231842,54
0.0026854337193071842,0.03347552940249443,0.00836761761456728,0.0565977469086647,55
0.0027395046781748533,0.03380616381764412,0.007539505138993263,0.05192340165376663,56
0.0026862514205276966,0.03349345549941063,0.008708266541361809,0.05695138871669769,57
0.002685606712475419,0.033599477261304855,0.007988540455698967,0.05488775670528412,58
0.002695743227377534,0.03356160223484039,0.00879195798188448,0.05406205728650093,59
0.0026720366440713406,0.03340749070048332,0.008696419186890125,0.056089892983436584,60
0.002679880242794752,0.03367131948471069,0.008803769946098328,0.057092491537332535,61
0.002724612830206752,0.03381595388054848,0.0072298538871109486,0.0503295473754406,62
0.002654814627021551,0.0333656407892704,0.007886571809649467,0.05431507155299187,63
0.0026869922876358032,0.03354358300566673,0.00807910319417715,0.05292622372508049,64
0.002643074607476592,0.03326663002371788,0.008211197331547737,0.055783893913030624,65
0.002597063547000289,0.03298614174127579,0.007603550795465708,0.05217086896300316,66
0.0026643944438546896,0.03352092579007149,0.007573477458208799,0.05158809944987297,67
0.0025926928501576185,0.032990481704473495,0.007488452363759279,0.05264487862586975,68
