loss,mae,val_loss,val_mae,epoch
0.01598125323653221,0.08765945583581924,0.011599699035286903,0.05972772464156151,1
0.007060533855110407,0.056490931659936905,0.009345805272459984,0.05025639757514,2
0.005882028955966234,0.049699220806360245,0.008385828696191311,0.045385170727968216,3
0.005251583177596331,0.045799270272254944,0.008175358176231384,0.04512744024395943,4
0.004808112513273954,0.04322129487991333,0.008340537548065186,0.044721174985170364,5
0.0045554498210549355,0.041757628321647644,0.007922017946839333,0.04421398043632507,6
0.004396606702357531,0.04073437303304672,0.007900542579591274,0.04231930524110794,7
0.004186049569398165,0.03970079496502876,0.007925807498395443,0.04216649383306503,8
0.004057629499584436,0.03910868987441063,0.00804812554270029,0.04194970428943634,9
0.003976514097303152,0.038965899497270584,0.008772234432399273,0.04774654284119606,10
0.0038625728338956833,0.038545873016119,0.00803007185459137,0.0423644594848156,11
0.0037130785640329123,0.03797464817762375,0.007659716531634331,0.0410882905125618,12
0.003748660208657384,0.038175731897354126,0.007971747778356075,0.040811799466609955,13
0.003700119210407138,0.03798754885792732,0.009326009079813957,0.05052759870886803,14
0.0036415234208106995,0.037888117134571075,0.008383173495531082,0.0430801585316658,15
0.003534076502546668,0.03724995627999306,0.007659820839762688,0.04018346965312958,16
0.0034607229754328728,0.03696811944246292,0.00915984995663166,0.047653187066316605,17
0.0034613164607435465,0.03701335936784744,0.008478340692818165,0.041668280959129333,18
0.0034310477785766125,0.03695183992385864,0.00960868876427412,0.04977133870124817,19
0.0034197354689240456,0.036917559802532196,0.00830121897161007,0.04198746010661125,20
0.003372617531567812,0.03671405464410782,0.008663381449878216,0.04474558308720589,21
0.0033164937049150467,0.03641417995095253,0.008523264899849892,0.04387439414858818,22
0.0033006540033966303,0.03629129379987717,0.008124453015625477,0.04291072115302086,23
0.003217055695131421,0.0359186977148056,0.008419143967330456,0.04319709166884422,24
0.003233684692531824,0.03605223819613457,0.008420044556260109,0.043434642255306244,25
0.0032712589018046856,0.03616883233189583,0.008500867523252964,0.04456634819507599,26
0.003102325601503253,0.03531435504555702,0.008739319629967213,0.04317745193839073,27
